,project,product,groupid,pushid,graph_date,origin,totalcost,tier23_cost,taskcount,tier23_taskcount
232,mozilla-inbound,firefox,Cb7WrZj5TAiTePh9V5xxtw,109674,1541654313,push,15.28,2.29,318,61
233,mozilla-inbound,firefox,WJmOgnlVRBWrVvLM5A30vA,109675,1541655130,push,67.61,3.71,2225,127
234,mozilla-inbound,firefox,QWj5Tf_QS7eG3rPi_QTOyw,109676,1541659545,push,59.45,4.49,1997,140
235,mozilla-inbound,firefox,T1T4lNNbTTGCnswWFnqTkw,109677,1541665248,push,68.03,4.51,2096,102
236,mozilla-inbound,firefox,ATUYaCPpTBOdKBoKMeo3gQ,109678,1541665263,push,20.15,2.16,302,29
237,mozilla-inbound,firefox,GwtrXc-WS5mLOpt6Petpsg,109679,1541673939,push,70.36,3.58,2238,129
238,mozilla-inbound,firefox,dB_LCEKeTMOKBEksj8TERw,109680,1541674215,push,60.34,3.32,1957,95
239,mozilla-inbound,firefox,QnF7OammTfmEvfxsV5KgZg,109681,1541682369,push,72.45,3.2,2201,94
240,mozilla-inbound,firefox,FbdgDO4-RK6R3ZgWeN_UPQ,109682,1541684004,push,15.35,2.47,316,61
241,mozilla-inbound,firefox,dia15irpRLGNLr8C2Xa1Ow,109683,1541686763,push,20.2,2.23,300,28
242,mozilla-inbound,firefox,QhMgziRJSAuzx3YQWmeA9A,109684,1541688632,push,15.97,2.5,316,61
243,mozilla-inbound,firefox,fmmJoqopQ3KnpWLChwHKzg,109685,1541688885,push,58.97,3.76,1971,127
244,mozilla-inbound,firefox,O3K-dlpsQHyFD0GxvCEtvw,109686,1541689837,push,29.48,2.1,546,28
245,mozilla-inbound,firefox,IR2Vw8h1Rm2HPfkKkjRuFg,109687,1541691046,push,15.49,2.02,283,26
246,mozilla-inbound,firefox,W98fEzJOTIq9H96C70od8A,109688,1541691431,push,30.73,2.8,587,63
247,mozilla-inbound,firefox,QUCP1OLPSZuTTc0IJXpsKg,109689,1541694035,push,16.73,2.66,320,61
248,mozilla-inbound,firefox,HMsy9ED9Tj-rwXC49ZVPtQ,109690,1541695185,push,57.74,3.6,1975,127
249,mozilla-inbound,firefox,FoNwrR35RcC1uotmq4Ht7Q,109691,1541695777,push,16.18,2.37,320,61
250,mozilla-inbound,firefox,L1QmR4bCRBiQgYkfcYiljg,109692,1541696450,push,16.03,2.6,333,64
251,mozilla-inbound,firefox,GyRzuO0VS-u8vRZO6_-vlw,109693,1541699488,push,15.68,2.47,320,61
252,mozilla-inbound,firefox,Vg00HIwqTSmU2DRao_sEhg,109694,1541701836,push,15.44,2.41,320,61
253,mozilla-inbound,firefox,QWwm6xIFRqaiiyFMCPGMww,109695,1541704614,push,65.57,5.41,2056,164
254,mozilla-inbound,firefox,N9BpCi48SbeHOTvLiSCvaA,109696,1541704796,push,28.92,2.17,558,28
255,mozilla-inbound,firefox,OUHc2bGgQbqqS-JJ17QeNw,109697,1541704973,push,15.65,2.08,294,26
256,mozilla-inbound,firefox,fxGwDeNtR36atxdyxVJReg,109698,1541705121,push,16.34,2.04,287,26
257,mozilla-inbound,firefox,J7BuHfcvT9m1hhjfqsh8mg,109699,1541706186,push,20.5,3.08,378,89
258,mozilla-inbound,firefox,bitGjeAFS4KWNTmYtgrfLQ,109700,1541709874,push,57.12,3.68,2001,127
259,mozilla-inbound,firefox,Ovi3zLH3Q_GXuP7RxaR9mw,109701,1541709950,push,15.93,2.35,324,61
260,mozilla-inbound,firefox,XfkIxPmLTT6z0QG7gv59SQ,109702,1541710341,push,16.31,2.12,303,26
261,mozilla-inbound,firefox,EPVtUnLKROyjnnq3Yma_0A,109703,1541710680,push,16.91,2.7,324,61
262,mozilla-inbound,firefox,VnnVbjV7S0m676Z6wQ2w1Q,109704,1541711756,push,18.16,3.3,321,61
263,mozilla-inbound,firefox,VoABe2IRQzeIu6URAV8Pcw,109705,1541715712,push,74.37,4.27,2297,129
264,mozilla-inbound,firefox,AdkT6amMR-WPAp469ojnQw,109706,1541718469,push,28.63,2.01,582,28
265,mozilla-inbound,firefox,L_70VuCDTLGZ0YYqHyDg3w,109707,1541721899,push,66.3,3.65,2251,127
266,mozilla-inbound,firefox,VLdeJ3QoSnS_tMO_IGijvA,109708,1541724995,push,30.36,2.55,559,28
267,mozilla-inbound,firefox,VOwcCQpyT7mOIxfW03nNnw,109709,1541728649,push,63.9,4.62,2043,141
268,mozilla-inbound,firefox,d80Bh5wgSxu_Tm0KHS3JPQ,109710,1541729331,push,59.18,3.86,1994,127
269,mozilla-inbound,firefox,Bn4X6D_XSmyxTX17DC00bA,109711,1541732495,push,29.78,3.46,600,75
270,mozilla-inbound,firefox,F9TcveyoQYmkqg2dupiz-g,109712,1541733303,push,20.59,3.41,351,75
271,mozilla-inbound,firefox,e0K7jEeERCOacS-2yv_Giw,109713,1541733585,push,15.6,2.03,288,26
272,mozilla-inbound,firefox,S2jQqqslTPqrW5kZ8LmwHA,109714,1541733767,push,16.64,2.67,325,61
273,mozilla-inbound,firefox,bAaH92ToTI2gTPDcw-NMeQ,109715,1541733969,push,61.76,4.03,2002,127
274,mozilla-inbound,firefox,DrdScqvgQPuppnD1S6ursw,109716,1541738034,push,68.46,5.26,2040,141
275,mozilla-inbound,firefox,Ap6dE8fISWq0i3PKHqISQA,109717,1541739369,push,2.39,0.01,53,7
276,mozilla-inbound,firefox,BlYKyM8_QRyXNqWaa-Zk4w,109718,1541742556,push,32.18,4.75,634,103
277,mozilla-inbound,firefox,QG5-yFToTkOdqkrPU8iSQw,109719,1541744757,push,68.68,3.9,2271,129
278,mozilla-inbound,firefox,aZuYy18MRrSkXP_SFgTedA,109720,1541753703,push,71.2,3.42,2227,94
279,mozilla-inbound,firefox,cuB5_y5GQdSap5nzfBvyow,109721,1541754689,push,15.4,2.22,279,26
280,mozilla-inbound,firefox,SUXPq_PcR7Sr-PzqhQFakQ,109723,1541759761,push,14.57,2.06,277,26
281,mozilla-inbound,firefox,JRuEKIN2SgSrrkDNqDqtZg,109724,1541759927,push,15.65,2.8,316,61
282,mozilla-inbound,firefox,BRqoAnx5QbmOwQ_oyk-uxQ,109725,1541760311,push,58.29,3.78,1976,127
283,mozilla-inbound,firefox,d4pJxoOYSs6C6aGEiwJt1Q,109726,1541769379,push,57.57,3.11,1941,92
284,mozilla-inbound,firefox,REON1-15TQOSTHTbizt5OA,109727,1541769639,push,14.5,2.1,280,26
285,mozilla-inbound,firefox,MqA4kFEkQRqaPQM8jxcihA,109729,1541771150,push,17.13,2.32,302,26
286,mozilla-inbound,firefox,PzYxgc0WQ6i8z8Ueg5iT8w,109730,1541777410,push,58.34,3.81,1989,127
287,mozilla-inbound,firefox,W1qSuxlfRfiudlCVmokzHg,109731,1541778387,push,29.28,2.32,566,28
288,mozilla-inbound,firefox,MPVTyW6ySsuaroO207k4-A,109732,1541778606,push,15.98,2.15,310,26
289,mozilla-inbound,firefox,fKi7D98WQsKt9p-1DNr7sw,109733,1541780320,push,18.21,2.09,301,29
290,mozilla-inbound,firefox,S9YxxHJwQY2i1miUhUYMGw,109734,1541780724,push,14.42,2.0,281,26
291,mozilla-inbound,firefox,UtVfsdS6RlGtXgLwuqY4Tg,109735,1541782805,push,56.55,3.16,1942,92
292,mozilla-inbound,firefox,L4aEMEzRRrKWiXJuJ5lcfQ,109736,1541783284,push,13.51,1.84,276,26
293,mozilla-inbound,firefox,BK-xPTrFSDSJbX6ATFgaDQ,109737,1541783439,push,19.5,3.17,347,75
294,mozilla-inbound,firefox,UmmcrUa4TJWCTHt6FdLmsw,109738,1541784185,push,15.05,2.54,311,61
295,mozilla-inbound,firefox,GEaJKwURQRyRow6V82b3XQ,109739,1541784347,push,15.98,3.26,331,77
296,mozilla-inbound,firefox,MQcSK7ICSy2jdtB7RO0NFw,109740,1541784576,push,56.57,3.76,1975,127
297,mozilla-inbound,firefox,Tn_RCEBSQfu6k-LI_t5T6Q,109741,1541785272,push,28.0,2.11,545,28
298,mozilla-inbound,firefox,bDf-IAmaTKS5nPZD7VZjYA,109742,1541785662,push,31.15,3.76,637,93
299,mozilla-inbound,firefox,IcEZqDMCQQKdEFdAeMGb2g,109743,1541787051,push,16.86,2.8,330,61
300,mozilla-inbound,firefox,e7WY1wmHTc6OHP7YQJZYIA,109744,1541790135,push,16.01,2.69,327,61
301,mozilla-inbound,firefox,UAMHZs3mSWu2xwcaGkBEfA,109745,1541790284,push,61.13,3.36,1979,94
302,mozilla-inbound,firefox,KjQD4hqXTVmZ2DAbgCdgqQ,109746,1541791861,push,5.17,0.53,96,42
303,mozilla-inbound,firefox,fqde_xa2RUq5DQBqU_aKxA,109747,1541791921,push,15.72,2.75,327,61
304,mozilla-inbound,firefox,LzEf4s9jSTirW4QoNaQymw,109748,1541792377,push,29.25,2.58,558,28
305,mozilla-inbound,firefox,YpRlcHU6RJyrKSvta-ALkw,109749,1541794812,push,15.14,2.13,291,26
306,mozilla-inbound,firefox,VpmWRxZeQ0akSI3OLEBzmw,109750,1541797778,push,59.95,3.37,1955,92
307,mozilla-inbound,firefox,MbVaoNnRQTS6xyZzv3Ow7g,109751,1541804836,push,71.43,3.62,2217,94
308,mozilla-inbound,firefox,Wx4wVtc-TTaDLZ1AJKE9EA,109752,1541806792,push,15.38,2.68,325,61
309,mozilla-inbound,firefox,BOiUh6OsQoGgkHMMfC99tA,109753,1541807290,push,18.5,2.2,308,28
310,mozilla-inbound,firefox,AdFu_fRTSrawzvg_gHArtQ,109754,1541809497,push,30.03,2.99,600,63
311,mozilla-inbound,firefox,Zt5a8_i_SU61oHjQNZAGDA,109755,1541841011,push,68.46,4.36,2283,138
312,mozilla-inbound,firefox,FGeuSjq-R6qKJLJXsEIoSw,109756,1541844366,push,10.1,1.04,141,47
313,mozilla-inbound,firefox,Ab0TbjAcSvOJv4NPpHAvdg,109757,1541848482,push,69.42,5.69,2103,142
314,mozilla-inbound,firefox,bs6CURo8R9a1923P8fT0XQ,109758,1541850707,push,32.03,3.92,613,77
315,mozilla-inbound,firefox,LI21ggMBTRKaUsyx3uu0iQ,109759,1541851048,push,69.19,2.17,2245,115
316,mozilla-inbound,firefox,QQcvYvPrSeyRNSDasnWr0w,109760,1541856097,push,63.02,3.49,1991,95
317,mozilla-inbound,firefox,XtsHws_VSeugoF7oc-NIdQ,109761,1541863863,push,3.49,0.18,378,27
318,mozilla-inbound,firefox,JDnytzxZTv-EdM8Kr1GPjg,109762,1541866199,push,30.79,2.14,2372,127
319,mozilla-inbound,firefox,ducXryQcQuicPXzivMYd4Q,109763,1541866657,push,7.42,1.3,2240,127
320,mozilla-inbound,firefox,W5FCAKVAQiaBxjX9IwHj-g,109764,1541866752,push,67.8,2.07,2248,115
321,mozilla-inbound,firefox,S5JvuKXRSK2x7cyGKry3WA,109765,1541869934,push,61.81,3.92,2043,127
322,mozilla-inbound,firefox,P03G1SvoQD2jlwtbLP0e0g,109766,1541871834,push,14.68,2.08,294,27
323,mozilla-inbound,firefox,f17gGpuJQLKG0U9UTQRqlA,109767,1541873585,push,67.43,3.94,2264,127
324,mozilla-inbound,firefox,JSUQxK9GT_esyR9UM2sXTw,109768,1541882563,push,60.15,3.81,1954,92
325,mozilla-inbound,firefox,B31FXORcQhC1lIS14cYVog,109769,1541886183,push,72.59,4.52,2305,159
326,mozilla-inbound,firefox,VLDhYyAdTFOM-_4K-dYr_A,109770,1541891344,push,57.84,3.39,1960,92
327,mozilla-inbound,firefox,PI65Mf2iQwCv36tuYo5z0Q,109771,1541900041,push,57.94,3.33,1970,92
328,mozilla-inbound,firefox,L3juYdPHR-qDa13GFyjIJw,109772,1541900546,push,68.68,4.0,2256,130
329,mozilla-inbound,firefox,dGxbWw-LRKi9p5pNNMMxEw,109773,1541929624,push,62.41,4.48,2055,173
330,mozilla-inbound,firefox,BYXoBPikQy2_n2PqGPTYgg,109774,1541934242,push,58.98,3.71,1999,127
331,mozilla-inbound,firefox,BYsCJI63Q52JklVnXGf70A,109776,1541961591,push,56.59,3.89,1985,127
332,mozilla-inbound,firefox,TUZIHI53SBy9IyIzhpxArQ,109777,1541973082,push,57.39,3.94,1991,127
333,mozilla-inbound,firefox,adfl6mIPSWiqkKJbyWO62g,109778,1541985315,push,58.21,3.46,1962,92
334,mozilla-inbound,firefox,bJjTmBRrT3W37oUXUaa6fw,109779,1541986604,push,14.37,2.16,296,26
335,mozilla-inbound,firefox,FmMAedM0T_CbANTbE6Gwcw,109780,1541995404,push,61.9,3.44,2000,95
336,mozilla-inbound,firefox,FncCVhfXQJme-6TTQgjozw,109781,1542001005,push,62.46,3.47,1992,95
337,mozilla-inbound,firefox,INRkOGXSS--NGnQarEB5Yg,109782,1542015845,push,70.53,3.8,2269,130
338,mozilla-inbound,firefox,DbHZXGxRTuOubHGJzNKusg,109783,1542017863,push,28.84,3.53,616,76
339,mozilla-inbound,firefox,CG6transQ2eXVKLHJtm1HQ,109785,1542019939,push,58.97,4.12,2020,127
340,mozilla-inbound,firefox,bd6mMOpnSPGN_eWfojI0aA,109786,1542023980,push,58.23,3.5,1950,92
341,mozilla-inbound,firefox,c04sI4QCRmWgKR2qxnn4_Q,109787,1542026230,push,16.99,2.84,333,61
342,mozilla-inbound,firefox,CDPYXbbySDCRc4b9OnWJpw,109788,1542026888,push,16.16,2.74,333,61
343,mozilla-inbound,firefox,RPtWcyRmTtCoTA_G4-0Bmw,109789,1542030300,push,16.04,2.55,331,61
344,mozilla-inbound,firefox,dJo-rY75S2GR5zEgAOypNw,109790,1542030623,push,20.63,1.78,426,63
345,mozilla-inbound,firefox,BDQngKaMSwWMbY629yZ24w,109791,1542034082,push,15.55,2.66,330,61
346,mozilla-inbound,firefox,CyUkNCsFQ9KtFaTFQlI6nw,109792,1542036071,push,15.57,2.1,294,26
347,mozilla-inbound,firefox,G7l2WEvrQD6655Z9gAcJJw,109793,1542037684,push,9.08,0.25,101,11
348,mozilla-inbound,firefox,QPN9l7auSU6gnegUF1HBgA,109794,1542039097,push,15.79,2.16,293,26
349,mozilla-inbound,firefox,E8_sok0bQ2OlvvXbi3FejA,109795,1542043403,push,62.62,5.11,2048,159
350,mozilla-inbound,firefox,ULwmTYVSQs-8KsAuokOUbw,109796,1542044508,push,16.13,2.41,291,26
351,mozilla-inbound,firefox,BWuRWH1DSGWamj7vWR448Q,109797,1542044861,push,16.07,2.3,294,26
352,mozilla-inbound,firefox,TD2Xcdf7TAaww0mDuqeslw,109798,1542059797,push,62.16,4.07,2018,133
353,mozilla-inbound,firefox,JZHDmBi4RRKMt1sTYhGx5w,109799,1542059923,push,16.74,2.16,294,26
354,mozilla-inbound,firefox,JqEohp8PSwajoiVCCr3Htg,109800,1542060591,push,59.26,3.94,1996,127
355,mozilla-inbound,firefox,Mx6dy1pGSbG1oLXxFUBXOw,109801,1542069260,push,71.5,3.57,2239,95
356,mozilla-inbound,firefox,CD-v4AlRTWe-ltMcqksIvQ,109802,1542072314,push,28.91,2.3,561,28
357,mozilla-inbound,firefox,IwDIL-2CQlK9ZUyPgOvTXA,109804,1542073361,push,29.19,2.53,561,28
358,mozilla-inbound,firefox,HtbmBNgTRFWC4FH8JEw1cA,109805,1542073906,push,71.24,3.29,2215,94
359,mozilla-inbound,firefox,DrLrmfQnRf6y1FTTXrrabQ,109806,1542083047,push,71.49,3.57,2217,95
360,mozilla-inbound,firefox,AUY4GLJWTrizbWC2P_hr0g,109807,1542083656,push,31.09,3.36,620,67
361,mozilla-inbound,firefox,QwC6u5KPTJqcbBWXgrVIig,109808,1542099116,push,59.46,4.12,2000,127
362,mozilla-inbound,firefox,d6j2qBStRO6dVODVYc5CMA,109809,1542105183,push,76.22,3.63,2227,94
363,mozilla-inbound,firefox,QV4QYOHCRAaIvfc_4vg5mA,109810,1542110237,push,69.28,3.37,2215,94
364,mozilla-inbound,firefox,Sw7bBvVgTq27ixCBPRXp-g,109811,1542117507,push,57.02,3.39,1976,92
365,mozilla-inbound,firefox,e-JKq7NiSKeQM8VEF3QUCA,109812,1542117719,push,15.02,2.15,293,26
366,mozilla-inbound,firefox,RiMT1YL6Tx6ISwKD-M3kEA,109813,1542121368,push,56.07,3.29,1960,92
367,mozilla-inbound,firefox,TPLsPVWuQZ-65S9ZbUQRzA,109814,1542123071,push,15.95,2.65,331,61
368,mozilla-inbound,firefox,Cf6r16fGSWGF6fzr95NlLw,109815,1542123968,push,56.76,3.63,1986,127
369,mozilla-inbound,firefox,NANy7Do3RgWEPDZ8H3S7Ag,109816,1542124166,push,15.72,2.78,332,61
370,mozilla-inbound,firefox,C_kWUJGoRGu-zihCk1uyfQ,109817,1542125451,push,10.28,1.84,310,26
371,mozilla-inbound,firefox,Zu_DVgeCTYC-VqiQ3FXmLQ,109818,1542126576,push,14.74,2.1,294,26
372,mozilla-inbound,firefox,RIw2X4vXQN6B5TOHgGaq1w,109819,1542126904,push,32.1,5.14,632,89
373,mozilla-inbound,firefox,Ws3qGFykSyCLq4ulvtfbjQ,109820,1542127202,push,58.19,3.92,2051,127
374,mozilla-inbound,firefox,bs8OwDSQQY2Hp0QjGQXJ9w,109821,1542127650,push,15.14,2.27,293,26
375,mozilla-inbound,firefox,QuKbXmHvQEOCplV4J31igA,109822,1542128854,push,28.77,2.66,603,63
376,mozilla-inbound,firefox,cbVdogyDQq6DwLBzedVX5w,109823,1542130253,push,14.95,2.33,296,26
377,mozilla-inbound,firefox,enNIyp-AQAK5XQdCH-tfdA,109824,1542132573,push,15.75,2.62,331,61
378,mozilla-inbound,firefox,Fkwke2INSWWALkzNjENE5w,109825,1542135780,push,58.21,4.15,1994,127
379,mozilla-inbound,firefox,ECKDHq4qTtqFE1_hfUndQg,109826,1542136460,push,28.89,2.27,563,28
380,mozilla-inbound,firefox,A-2Ehm3CRBib4oak_j6GTQ,109827,1542137874,push,15.48,2.35,296,26
381,mozilla-inbound,firefox,Fm5dU5FkQwaQuAdfV6AIyA,109828,1542139560,push,28.98,2.67,598,63
382,mozilla-inbound,firefox,A2h-TPRnSemaaQjZbU7I9Q,109829,1542143655,push,72.67,3.45,2223,94
383,mozilla-inbound,firefox,cYVLWyddSqWP1q4OPT5iPA,109830,1542144329,push,79.21,9.46,2223,94
384,mozilla-inbound,firefox,JrLeWSZsRg6f5elu9gzSFw,109831,1542146193,push,15.79,2.15,298,26
385,mozilla-inbound,firefox,fZZFB38zQxaWDMz4MtThKA,109832,1542146890,push,28.43,2.52,563,28
386,mozilla-inbound,firefox,LBuhxBkpSLeiHF5QNGlTkQ,109833,1542149795,push,15.26,2.02,298,26
387,mozilla-inbound,firefox,LmrjWi7yTOGWoCQ16TgAmQ,109834,1542163248,push,60.15,3.2,1966,92
388,mozilla-inbound,firefox,ZS1WJMTiRVCtRlvif1lDSg,109835,1542164754,push,55.49,3.44,1951,93
389,mozilla-inbound,firefox,USKaRUSlTnG-YwGybKHS-Q,109837,1542168049,push,28.9,2.87,602,64
390,mozilla-inbound,firefox,JyrK9yXlTsWaq45RA9uXnQ,109838,1542173787,push,72.78,3.59,2241,96
391,mozilla-inbound,firefox,Qb-gb8LgRpSku_Q2PKS3nw,109839,1542189666,push,74.65,6.15,2306,159
392,mozilla-inbound,firefox,OComQAA5RfuqI_sEM7CEpA,109840,1542192215,push,59.77,3.42,1957,96
393,mozilla-inbound,firefox,bHk_AAfpR164QjUW1YJ2BQ,109841,1542192507,push,28.39,2.77,599,63
394,mozilla-inbound,firefox,GeHvpBU-StW5-WdMSpvNfg,109843,1542198995,push,76.03,4.22,2268,133
395,mozilla-inbound,firefox,E0Nu7BBSSlKsGSv7s9PT1w,109844,1542199448,push,30.88,3.03,599,63
396,mozilla-inbound,firefox,LXiEdG_8SaK0TFngE6E6WQ,109845,1542200242,push,57.87,3.94,1985,127
397,mozilla-inbound,firefox,DxESPP-TQ-Oejj4NA_NjZA,109846,1542201846,push,15.69,2.42,294,26
398,mozilla-inbound,firefox,VsPzWadKSEaSouhw6kpq3Q,109847,1542202980,push,11.35,2.58,168,69
399,mozilla-inbound,firefox,ES4unco_SF6juqP0aFVEPg,109848,1542203070,push,15.27,2.34,307,26
400,mozilla-inbound,firefox,UU6FfZHqSMCd94U-JRzE4g,109849,1542203245,push,15.61,2.75,332,61
401,mozilla-inbound,firefox,Ercihh0STJWDe_jZT5JKsw,109850,1542205247,push,57.54,3.86,1998,125
402,mozilla-inbound,firefox,RY-CfuLBT7ye5prrP9rgcw,109851,1542206711,push,8.86,0.26,110,11
403,mozilla-inbound,firefox,QT00F1vHSMefN_IILvdwjw,109852,1542207325,push,15.41,2.11,298,26
404,mozilla-inbound,firefox,IYNLKFQOTOm7HTo5UxPJdg,109853,1542207585,push,15.32,2.58,335,61
405,mozilla-inbound,firefox,WA6d2a9VSk-Oeit66SC-mA,109854,1542207720,push,15.08,1.97,295,26
406,mozilla-inbound,firefox,BiR_N724RMmgE3JAm7tfaw,109855,1542212159,push,58.26,3.82,1973,90
407,mozilla-inbound,firefox,KZ_gyX2vQr2x_3fhiwBEIA,109856,1542212213,push,16.12,2.22,297,26
408,mozilla-inbound,firefox,IihRhDmATE6YQn_FaHHzjg,109857,1542212425,push,16.01,2.18,295,26
409,mozilla-inbound,firefox,JAvIBsBmSY6l-kNV27Hppw,109858,1542214711,push,15.39,1.99,295,26
410,mozilla-inbound,firefox,LzgydkBFQkWfUbvkoExpdw,109859,1542216587,push,16.38,3.29,350,77
411,mozilla-inbound,firefox,OgCf39XXQR6HcgnA3MWccg,109860,1542219638,push,18.98,0.96,374,27
412,mozilla-inbound,firefox,Kt4v3S_NRRqAvCKrVmc9KA,109861,1542222084,push,64.25,3.93,2239,125
413,mozilla-inbound,firefox,XivLEv_0Tj-uYwGcj1qzRA,109862,1542222216,push,22.18,4.05,372,76
414,mozilla-inbound,firefox,KykVIqJaR8OGd87gZh9DDA,109863,1542222668,push,16.97,2.88,348,61
415,mozilla-inbound,firefox,a3ddEHXwT3yjg55XFCX0JA,109864,1542228889,push,58.39,3.67,1950,90
416,mozilla-inbound,firefox,Py6vR98TQVq_qp6-x9nCNw,109865,1542230221,push,57.24,3.44,1958,90
417,mozilla-inbound,firefox,LGqb9VRJQ4SakDbbjphh-A,109866,1542230442,push,17.28,2.76,335,64
418,mozilla-inbound,firefox,HqBSlrTMSNuRBKqf3eofCw,109867,1542231693,push,15.73,2.26,297,26
419,mozilla-inbound,firefox,eE8Fj6f_SUWHXrM061EDGQ,109868,1542232128,push,16.35,2.65,334,61
420,mozilla-inbound,firefox,TT3iwts1Qf6ubkPVeE2Emg,109869,1542233740,push,16.4,2.18,304,26
421,mozilla-inbound,firefox,EoOhSMn-SD6jxXuLJhEJug,109870,1542235131,push,74.59,4.98,2315,170
422,mozilla-inbound,firefox,XpAzVvXFQ7ORRHn5vb48xg,109871,1542236174,push,29.72,2.41,565,28
423,mozilla-inbound,firefox,PvG8JaPZQeOAtCDcQ42FEg,109872,1542236348,push,21.58,3.43,358,63
424,mozilla-inbound,firefox,ALyrvDy_Qc-eRfH00LgAfQ,109873,1542237385,push,17.32,2.32,303,26
425,mozilla-inbound,firefox,VIrGyDgMTuegH0kVUYeTNw,109874,1542238736,push,30.4,2.4,568,28
426,mozilla-inbound,firefox,U-x0pHQvQLCq3AYy2QM8uQ,109875,1542239992,push,20.14,0.94,380,27
427,mozilla-inbound,firefox,To_q5NFVQ2O6nPJpmJGHnA,109876,1542243197,push,16.57,2.58,340,61
428,mozilla-inbound,firefox,OtYJNmhHQLi19AP_NwEB5A,109877,1542246587,push,15.39,2.18,303,28
429,mozilla-inbound,firefox,Os_ia25nSza-jKDnfhHOQg,109878,1542246818,push,16.16,2.32,307,26
430,mozilla-inbound,firefox,O52holeDTMmfuMvz4QH5uQ,109879,1542246976,push,65.72,4.1,2246,125
431,mozilla-inbound,firefox,EZT4J5cESZ6aVPi2TbaVpg,109880,1542275859,push,75.85,6.57,2343,186
432,mozilla-inbound,firefox,TH5nQH-rTS6InIWTbXj8bw,109881,1542277032,push,21.16,3.09,354,63
433,mozilla-inbound,firefox,AYlwUNenQf2yPm-9V5kPdg,109882,1542282109,push,57.74,3.51,1961,95
434,mozilla-inbound,firefox,NM9oGX4MTJajOVEp7kIPNw,109883,1542282901,push,16.3,2.7,334,61
435,mozilla-inbound,firefox,CJ--0qyzQtmcgOkXxic95A,109884,1542283234,push,28.26,2.15,563,28
436,mozilla-inbound,firefox,ROLi7MoFSO28gyEPjkNVkg,109886,1542289500,push,16.42,2.3,306,26
437,mozilla-inbound,firefox,BMX20oTpRbik1Ti8Xd5Lsw,109887,1542290179,push,16.61,2.8,343,61
438,mozilla-inbound,firefox,Rie7v10zSKiuu6w61g9Vfw,109888,1542292778,push,8.72,0.26,102,11
439,mozilla-inbound,firefox,OWz9VZ5ATBGSZRMnIKic4w,109889,1542294180,push,16.96,3.54,356,74
440,mozilla-inbound,firefox,XiI-xbfWRBOV7bpEohDhpg,109890,1542294491,push,58.53,4.13,1991,126
441,mozilla-inbound,firefox,H4DikwfASyuZ0a_Ecvw1kg,109891,1542297122,push,31.55,3.01,602,63
442,mozilla-inbound,firefox,X5tiL7GlRGeZ1BX1_K9DVA,109892,1542298337,push,16.04,2.32,300,26
443,mozilla-inbound,firefox,Xev3LAE7SOOLDzJVO_wJhw,109893,1542298971,push,32.47,4.88,640,90
444,mozilla-inbound,firefox,QQ8y5vumSNaZsyEfUXs3Bg,109895,1542300659,push,57.53,3.67,1955,90
445,mozilla-inbound,firefox,U_MsNw0QQg23VTIZ2Btdyg,109896,1542301381,push,15.74,2.63,335,61
446,mozilla-inbound,firefox,FlQu0lruQd-2GuL4G8ulBw,109899,1542304798,push,15.82,2.61,333,61
447,mozilla-inbound,firefox,dDr8ed_9RDK1OhzR6MM-Ag,109901,1542308218,push,16.22,2.65,332,61
448,mozilla-inbound,firefox,KZA-WVedQtOSN-vqgp0ATw,109902,1542311266,push,20.78,3.15,364,64
449,mozilla-inbound,firefox,OmFYObscQ7Knsr4YkzRHow,109903,1542314905,push,73.56,4.33,2262,134
450,mozilla-inbound,firefox,B1NSU5B3Rm-FkUGlSHU6vg,109904,1542319626,push,57.52,3.92,1993,126
451,mozilla-inbound,firefox,Dvg4rjM_Rm6BProvMZ9TDQ,109906,1542334954,push,58.07,3.3,1950,90
452,mozilla-inbound,firefox,dF5S_oHYQhuBj1y-PMMPqA,109907,1542340513,push,58.41,3.9,1987,125
453,mozilla-inbound,firefox,D5Zki9UWQ9WMcArhO4pC5w,109908,1542343552,push,16.09,2.7,336,61
454,mozilla-inbound,firefox,DYVR2b-RStS2I4CH5Jt56A,109909,1542354255,push,58.63,3.88,1986,125
455,mozilla-inbound,firefox,Wrq0uWKTQOmUXiq2gsBkwQ,109910,1542361969,push,77.84,6.65,2296,156
456,mozilla-inbound,firefox,Y4l53hQeSe6kK-isxFao-A,109911,1542362240,push,17.77,2.94,339,61
457,mozilla-inbound,firefox,JRJQLhoVRo-RCeeSPDgT7Q,109912,1542362371,push,30.14,2.58,567,28
458,mozilla-inbound,firefox,DjQawLasRQOP2mo5okkHlw,109913,1542362494,push,17.47,2.35,303,26
459,mozilla-inbound,firefox,G7p3TIWVR6WrnQStpQhlOQ,109914,1542362705,push,17.11,2.34,302,26
460,mozilla-inbound,firefox,RpCmvZ6AS8iDiushm-t9SQ,109915,1542362764,push,59.57,4.07,1989,126
461,mozilla-inbound,firefox,M6ECP8rsTfKtOx-5WwTOgA,109916,1542365817,push,29.37,2.95,626,63
462,mozilla-inbound,firefox,caU2EkVySyu8CUsrPvzysw,109917,1542366245,push,28.69,2.66,603,63
463,mozilla-inbound,firefox,CaFKx2H3Tsy8XVnaAxoM3A,109918,1542373274,push,59.86,3.22,1950,90
464,mozilla-inbound,firefox,WW0Tmi9ARyuAMGRjjzyLSA,109920,1542379309,push,58.81,3.29,1951,90
