,project,product,groupid,pushid,graph_date,origin,totalcost,tier23_cost,taskcount,tier23_taskcount
505,autoland,firefox,QPvqRJFvTIm8bVAkYELxJg,75866,1547216384,push,16.47,2.25,250,24
506,autoland,firefox,UlzQ6aP3QneugYa83RBuoA,75867,1547216435,push,16.64,2.25,250,24
507,autoland,firefox,N6vu_qTYSAuPUTW0sLUaBw,75868,1547216502,push,16.59,2.35,250,24
508,autoland,firefox,bVxERAJ6Sn-jttLXjOJtwQ,75869,1547216548,push,17.14,2.15,250,24
509,autoland,firefox,GKzgx9quRe-ZOaIUGcdwtQ,75870,1547216679,push,55.43,3.21,2012,91
510,autoland,firefox,HT2ux8YGRi6Sq8LOQIPRTg,75871,1547216756,push,16.43,2.29,250,24
511,autoland,firefox,SnBlRnCvQXuxoCdK78K25Q,75872,1547218992,push,16.66,2.59,292,59
512,autoland,firefox,TiFyHWpoRZuEwsSJznPyQQ,75873,1547219273,push,21.66,2.34,269,26
513,autoland,firefox,HTL2ISQURQCcLGgi1E19Qg,75874,1547220035,push,9.08,0.2,79,9
514,autoland,firefox,DPkyG5y8TF-NJZu2S4Zhew,75875,1547220987,push,85.8,6.1,2302,166
515,autoland,firefox,dkKvZuZRT5yUlDygWPhf6A,75876,1547221348,push,20.32,2.38,269,26
516,autoland,firefox,SoeoB4zJTH67JyFW8nfRBQ,75877,1547223392,push,21.22,2.41,269,26
517,autoland,firefox,Qi6UCW4IQEiq2a3T7SBhDg,75878,1547223581,push,3.02,0.0,59,7
518,autoland,firefox,PqiFNdXiTb-5L2-Xl5bgQQ,75879,1547224190,push,17.15,2.2,250,24
519,autoland,firefox,CA7m5LRgQdOrs1wG5G8Jtw,75880,1547224261,push,65.05,4.02,2042,126
520,autoland,firefox,MKifYNF9ShaAfTjnt-aLIg,75881,1547224716,push,30.86,2.33,483,46
521,autoland,firefox,M55NhEyuTiC-_9zFNL5qoQ,75882,1547225926,push,21.02,2.18,269,26
522,autoland,firefox,e7o6aeWKSWGe-4ONluwsoA,75883,1547226109,push,16.63,2.14,250,24
523,autoland,firefox,c457JIAFR_uZeDA4csnrJg,75884,1547226156,push,17.48,2.7,285,59
524,autoland,firefox,Wne8vRDBTJS_0d51NkbbSA,75885,1547226355,push,69.3,3.52,2036,94
525,autoland,firefox,dLgAhG48QPGlqiL4aQtoSQ,75886,1547226539,push,17.23,2.75,285,59
526,autoland,firefox,RLnhyeS-TiuMQHx7STc7Mg,75887,1547226929,push,16.78,2.58,287,60
527,autoland,firefox,T2jppbUHQD-YJ_1OEGm0YQ,75888,1547227023,push,16.59,2.16,254,24
528,autoland,firefox,U02fPOwxSGyCQoWXG-dStw,75889,1547227276,push,16.77,2.03,253,24
529,autoland,firefox,F05FxQr7T96BU6L9DkKHag,75890,1547227449,push,65.28,3.85,2046,129
530,autoland,firefox,AjM2p1y6Rxub7CML6HDbIg,75891,1547228122,push,2.84,0.03,62,9
531,autoland,firefox,ZcEG_B4iRB6UTW8pGBZmNw,75892,1547228369,push,16.58,2.18,258,26
532,autoland,firefox,TCmwrctEQNWQQj3i_OzHlg,75893,1547230363,push,21.68,2.84,312,66
533,autoland,firefox,CYXkU-GVR4qi9lDdaSeVzQ,75894,1547233206,push,17.41,2.21,252,26
534,autoland,firefox,OVY08wgWR16e2D7AsZl8hQ,75895,1547233467,push,68.2,3.64,2041,97
535,autoland,firefox,Xi54Lu4TSDmRJaG8kSMBqg,75896,1547233768,push,4.2,0.63,77,40
536,autoland,firefox,Mqp5rY0CRcifjlkn3Tft0A,75897,1547234598,push,32.41,2.71,531,81
537,autoland,firefox,fg774AtjR3uMvj19w-O_hw,75900,1547236838,push,67.81,3.57,2030,96
538,autoland,firefox,MqH0o4i9RJS8d8q76ux4HQ,75901,1547236950,push,16.69,2.18,249,25
539,autoland,firefox,WeVzJU7qTpGNLLi21zM8wQ,75902,1547237356,push,18.9,2.62,250,24
540,autoland,firefox,Ngmehlz2QAq_i_4_NMJEZQ,75903,1547237847,push,19.22,2.47,251,24
541,autoland,firefox,KqMLAlrgS9Sm31TYEKYA-g,75904,1547239440,push,19.98,3.11,289,59
542,autoland,firefox,F_GaA2vwRdqeCFgFcmrwMg,75905,1547239622,push,66.56,4.31,2046,126
543,autoland,firefox,TdVLT2UgRgeqUAypqfK0Lg,75906,1547239663,push,19.14,2.48,252,24
544,autoland,firefox,PODp78hWTnS0iXkVZcP9kQ,75907,1547239701,push,19.4,2.99,289,59
545,autoland,firefox,EgnG5crXSHS2rbXClW4x_w,75908,1547240009,push,18.13,2.43,252,24
546,autoland,firefox,RGmkrwAwS1ayM0j97GGVWQ,75909,1547240093,push,18.08,2.43,252,24
547,autoland,firefox,ShejRwNZRgOCgOqO0iYtHA,75910,1547240157,push,65.42,3.65,2019,91
548,autoland,firefox,dGhz-BNnT06TKrdPlhzdHg,75911,1547240259,push,18.07,2.3,250,24
549,autoland,firefox,fA40BjMhSUe9uMAPVXt9iw,75912,1547240349,push,18.17,2.46,250,24
550,autoland,firefox,MIBRkTNjS6KRj-9rq-TQhQ,75913,1547240422,push,17.94,2.29,257,25
551,autoland,firefox,S5TvztipQYeKoHYALV-SkA,75914,1547241788,push,31.85,3.0,520,81
552,autoland,firefox,G0Jcdu0BT-u3Y4oAgtDzJA,75915,1547243754,push,68.04,4.62,2063,130
553,autoland,firefox,d7pWQytORteNRz0NLfP_Ug,75916,1547243802,push,20.1,3.1,285,59
554,autoland,firefox,dnA0DdyoS3-X0hLEzxfAXw,75917,1547243970,push,33.62,3.3,528,82
555,autoland,firefox,bwLVsS1vSeemlOjW8GOEBw,75918,1547244178,push,13.57,1.85,250,24
556,autoland,firefox,IBhAuMAnS5mH_7SVDoCdqg,75919,1547244996,push,13.1,1.66,247,24
557,autoland,firefox,EXTWnmWNQwe02PKyfex3og,75920,1547245123,push,39.64,2.93,2029,95
558,autoland,firefox,S049rF9NS3eH0EKLrQYC7g,75921,1547245305,push,13.2,2.25,299,59
559,autoland,firefox,d6pMi6xZSU22ma6_-D1ChQ,75922,1547245346,push,16.7,1.78,274,26
560,autoland,firefox,Pp7s2W1FTH-QZ7_4Wtulxw,75923,1547245424,push,16.58,1.77,269,26
561,autoland,firefox,B_FrPGm1SL2GAX0dowOsgQ,75924,1547245506,push,12.88,1.7,250,24
562,autoland,firefox,KS8b1OKnQWCtP4MDAjAmEQ,75925,1547245557,push,40.72,2.91,2051,94
563,autoland,firefox,S4LF6_b0S1KyJKW3FPL9Ww,75926,1547245593,push,14.58,1.65,267,26
564,autoland,firefox,J2WmqOTbQ4a4Y58ogBIO4Q,75927,1547245800,push,12.32,2.06,250,24
565,autoland,firefox,crwomty4TYm0wYhqHXqvdw,75928,1547246674,push,16.69,2.25,306,62
566,autoland,firefox,N_Z7uO6QQMmF6OL_yU8OAA,75929,1547246812,push,12.63,2.06,254,24
567,autoland,firefox,HESEhSiCTp60wGqdbq8XPQ,75930,1547246855,push,27.56,3.2,2059,94
568,autoland,firefox,RsCqAzizQMq-ao2aFryCLQ,75932,1547250803,push,16.79,2.02,249,24
569,autoland,firefox,GK3yLTdHQjyn5WDWdpfZdQ,75933,1547255597,push,63.2,3.89,2041,126
570,autoland,firefox,e891Y3UBR82XZMSs6JQEBw,75934,1547257994,push,2.92,0.0,62,7
571,autoland,firefox,HEK1cql_RyuC-cLWQ89VzA,75935,1547258032,push,67.92,3.61,2027,94
572,autoland,firefox,ac1OdUXqTuu0K0TJ2y0nMw,75936,1547258078,push,16.94,2.71,288,59
573,autoland,firefox,PkE0rSguRZy2d1jrRBc01g,75937,1547258120,push,17.29,2.21,250,24
574,autoland,firefox,bwANuV8UTBarcp_59Eb8UQ,75938,1547258156,push,17.78,2.36,250,24
575,autoland,firefox,E9NOp1AQSqCaV5Xro5ox_Q,75939,1547258213,push,16.84,2.06,250,24
576,autoland,firefox,OS8zEarzS2GAEzVFyOjVoA,75940,1547258249,push,64.48,3.65,2022,91
577,autoland,firefox,eeGXq-avSHGM9dB3RLcdBw,75941,1547263354,push,64.6,3.44,2007,91
578,autoland,firefox,O5WQ5el6RYGZXzZOVn6xRQ,75942,1547266129,push,17.22,2.71,284,59
579,autoland,firefox,JqFy-FyaQpW8DuxMMDMR1A,75943,1547268926,push,17.17,2.25,251,24
580,autoland,firefox,frHV770lQPq6vOAlu8TG7A,75944,1547272931,push,70.99,4.53,2062,129
581,autoland,firefox,MERTnPgbTGaxGOsZm4cx2g,75945,1547275622,push,66.02,3.83,2007,91
582,autoland,firefox,LU-5LS4ZSHeRcVMSwCEu_w,75946,1547275956,push,22.64,2.62,265,26
583,autoland,firefox,BIT7u4fESLatE52E-wJn2w,75947,1547279286,push,17.0,2.28,250,24
584,autoland,firefox,DjrtyJm8TrC3sEs8KTLtIw,75948,1547286227,push,83.14,4.53,2290,149
585,autoland,firefox,f_d81vDQQQaOjDvxe3eajQ,75949,1547294580,push,80.53,4.56,2279,148
586,autoland,firefox,MMcqQUyrRQ6WO90c-aDKfQ,75950,1547295765,push,65.36,4.1,2043,127
587,autoland,firefox,BR17dqsyTGSovUwF__On2A,75951,1547314837,push,65.97,3.56,2024,91
588,autoland,firefox,WDTt-auSQ6ik9MdTRdFiGQ,75952,1547318287,push,17.28,2.8,284,59
589,autoland,firefox,KWP6w1nNQqGKGwxgx4nCbQ,75953,1547321142,push,19.02,2.53,256,24
590,autoland,firefox,TNUY82mrRpO_Xhh_iIrWaQ,75954,1547322960,push,16.86,2.21,255,24
591,autoland,firefox,XlHZS4zuQ_6Y9Fz6nweL6A,75955,1547325416,push,66.79,3.69,2028,95
592,autoland,firefox,Lh6CNEoYRn6RnYvaKZc-pQ,75956,1547329196,push,64.75,4.19,2053,126
593,autoland,firefox,HHAAKTzVRnCxYsdXUVMgMw,75957,1547329877,push,17.99,2.83,285,59
594,autoland,firefox,aqmUOrVoRW-fp0yRA-nP7w,75959,1547374267,push,65.9,4.11,2060,126
595,autoland,firefox,OlK-CotHQdO58dDL5fRYLg,75960,1547395273,push,63.68,3.82,2055,127
596,autoland,firefox,KbWogvQGRYeFgXQCvCGQ2Q,75961,1547398280,push,75.43,4.0,2272,146
597,autoland,firefox,fQJtUcWBQTKRIxIhDb-8Dw,75962,1547409928,push,64.67,3.94,2052,127
598,autoland,firefox,K518gLXmSkyVULAaqUcFHw,75963,1547413911,push,63.32,3.77,2042,126
599,autoland,firefox,XEb1k-MvSiSxMNX1lUVgpQ,75964,1547415009,push,17.26,2.67,289,59
600,autoland,firefox,Z0hApRgoRR2pQNB97c3u9w,75965,1547415511,push,63.95,3.55,2051,91
601,autoland,firefox,VH-rG86JTFKWNcaMd-Zq0A,75966,1547431577,push,66.42,4.25,2046,126
602,autoland,firefox,KbMV4R3qT_SnHUYxP_yddw,75967,1547437885,push,64.27,3.89,2043,126
603,autoland,firefox,XkYSsUDcTVOvAMKhpi5lZQ,75968,1547451525,push,64.88,4.12,2045,126
604,autoland,firefox,bmYmrhIiTXCQQXksTzVSYQ,75969,1547455692,push,67.11,3.68,2040,107
605,autoland,firefox,KpLl50xRTJSQIz8LEaUcYw,75970,1547455988,push,65.58,3.66,2015,91
606,autoland,firefox,btnbb_xNTrqk2_HxCqKWbw,75971,1547456551,push,17.08,2.26,247,24
607,autoland,firefox,KJfYAuQuTraJC9gYRaJk-w,75972,1547460014,push,16.85,2.68,285,59
608,autoland,firefox,NdH4lFzhS8WXD2IHk6FCfQ,75973,1547462541,push,16.36,2.1,257,24
609,autoland,firefox,WuqWDuyLQqeEd6mdFaQs6Q,75974,1547466615,push,62.95,3.86,2044,127
610,autoland,firefox,Dam954KpTr6bPV2YOT-R_g,75975,1547469587,push,64.26,3.29,2004,91
611,autoland,firefox,TfPdsxqzTpS2sypYGQC7dg,75976,1547471673,push,15.92,2.02,248,24
612,autoland,firefox,eJcHEIUKSkaanXks0ame7Q,75977,1547472578,push,15.92,2.17,259,24
613,autoland,firefox,WXvElXytS8SZphds6eBzBg,75978,1547473273,push,16.49,2.08,250,24
614,autoland,firefox,YyZStxejRlygKqEuHAtFhQ,75979,1547474255,push,16.2,2.03,248,24
615,autoland,firefox,KPay4oRMQV6J3ydCjznsOw,75980,1547475087,push,80.8,4.4,2280,149
616,autoland,firefox,RqkGcnuyQ6-0aOCYqkDHKg,75981,1547475379,push,18.83,2.22,248,24
617,autoland,firefox,MW3ysn9tReaP8jwnxt4AtQ,75982,1547475543,push,18.21,2.36,251,24
618,autoland,firefox,X_gGT36OQRS6e11OT_4KtA,75983,1547475728,push,32.42,2.52,484,46
619,autoland,firefox,B8fV24PLRDOZSUz4Hlx7dg,75984,1547476307,push,17.95,2.81,285,59
620,autoland,firefox,EJ6sCWPRR36WcF-SoHCLGA,75985,1547476808,push,14.06,0.36,310,34
621,autoland,firefox,U4936Z_WTCiwCJVfjbOH4A,75986,1547478233,push,2.78,0.0,60,7
622,autoland,firefox,SFFXXUQhSsWDN6m0mVtjKQ,75987,1547478572,push,17.37,2.74,292,60
623,autoland,firefox,dN35zM0aSmqyzeDkRzdRXw,75988,1547478613,push,16.93,2.15,250,24
624,autoland,firefox,R3jvYI5yTmyeGLs1NPkJmg,75989,1547479187,push,5.17,0.48,120,42
625,autoland,firefox,THbEScZJTgCBX79usEijTg,75990,1547480620,push,69.13,4.24,2073,130
626,autoland,firefox,KGadokbKReaPK3skJTU_ow,75991,1547480748,push,17.42,2.59,287,59
627,autoland,firefox,Xn2alp7_Rz2Nn_X2zmzfgw,75992,1547480808,push,18.06,2.31,252,24
628,autoland,firefox,QkIVc_32S7eKg3yl1Kv54g,75993,1547481248,push,16.92,2.19,248,24
629,autoland,firefox,LOGedwg3RzW3rhHN9l1CKw,75994,1547481319,push,17.23,2.14,251,24
630,autoland,firefox,IZepVIXNRAGyyJYGK68GqA,75995,1547481744,push,63.75,3.86,2059,127
631,autoland,firefox,AB0xcpt0TMalSBIHB6-NIA,75996,1547482286,push,5.55,0.49,100,42
632,autoland,firefox,Xeutj0cPQIWVUHDdwWT9Ng,75997,1547482580,push,16.45,2.08,251,25
633,autoland,firefox,Cln9SFx9RjGivDvBfxyCBQ,75998,1547482647,push,2.87,0.0,60,7
634,autoland,firefox,CBvtJ6MoQs630vq7ilRiMA,75999,1547482780,push,16.63,2.09,251,26
635,autoland,firefox,R1hz9UKbQVqJil-YaoFIMA,76000,1547485186,push,64.64,4.03,2043,126
636,autoland,firefox,XJbwi7p8SK-Vuyvdcr1u7Q,76001,1547486746,push,35.01,3.35,529,82
637,autoland,firefox,DpMUVC-pSuiLCfT9x9aKXg,76002,1547487040,push,20.16,3.24,290,59
638,autoland,firefox,UP2Znlf-Q_aeTD1L3qqg-Q,76003,1547487681,push,19.48,2.49,250,24
639,autoland,firefox,FK96jJ9aTrOc6kqiKcRBiw,76004,1547488065,push,18.08,2.37,250,24
640,autoland,firefox,fw4twH-4RlGIeF9boFszyA,76005,1547489805,push,65.01,3.58,2007,91
641,autoland,firefox,GGSby5pfQMyqgNmkSiF42g,76006,1547489965,push,2.81,0.0,61,8
642,autoland,firefox,Dx_4XVGsTAe3JPUsdK5qKw,76007,1547490562,push,18.33,2.8,286,59
643,autoland,firefox,K3xwpMgwRvC4_TMNwckEKA,76008,1547490849,push,17.32,2.14,250,24
644,autoland,firefox,VbqV6McbRmGAV_9VHxImJA,76009,1547491755,push,21.58,2.41,269,26
645,autoland,firefox,UraIYB0dQVy4i9v3F7jWpA,76010,1547492319,push,64.87,3.51,2011,91
646,autoland,firefox,AHR4TellQdKhBKQfk2AMYg,76011,1547493035,push,8.67,0.24,75,9
647,autoland,firefox,K9YBIaNNQ_KcM9Q5UWHYJA,76012,1547493887,push,2.96,0.0,60,7
648,autoland,firefox,cp2q7eKCQxa3XMK3BfPE2Q,76014,1547494336,push,18.49,2.86,289,59
649,autoland,firefox,VXkM-xOqQ9qCQSPJIv9Hkw,76015,1547494634,push,64.74,3.62,2008,91
650,autoland,firefox,WVAy55mSR1yAsq11mrwGWg,76016,1547494672,push,17.74,2.4,253,25
651,autoland,firefox,Zb8-9SENTqSAV37R05QOoQ,76017,1547494709,push,17.87,2.2,253,24
652,autoland,firefox,KMx3ayczSMirSYfmyPLjww,76018,1547494983,push,17.43,2.42,251,26
653,autoland,firefox,DjNyW49uR4qQZsnXwNDBzg,76019,1547495195,push,18.33,3.08,284,59
654,autoland,firefox,d1UNRC46Sk2N3NMZP2NAjQ,76020,1547495903,push,62.91,4.15,2045,126
655,autoland,firefox,GJ5rs7LyTKG6y2D8KqoFEw,76021,1547496464,push,3.13,0.0,59,7
656,autoland,firefox,EelOetDgTUe81GkpIi2OFA,76022,1547496502,push,16.6,2.33,254,24
657,autoland,firefox,WrHISExXTGGJf9I93AtXkQ,76023,1547496582,push,22.67,3.24,309,63
658,autoland,firefox,KU4yJamBRTmJ2yDhYfTdyA,76024,1547496646,push,32.15,2.47,483,46
659,autoland,firefox,apIVEUxaTRuB9GQtG_4tzA,76025,1547497466,push,79.99,3.73,2240,113
660,autoland,firefox,XB8LzDQqT7K-jHj6ZtZ-BQ,76026,1547497741,push,22.22,2.31,279,29
661,autoland,firefox,BThhoWPKRpe9nn8B0QeFJg,76027,1547497945,push,16.89,2.19,250,24
662,autoland,firefox,HhtNOMRLS5W9lungURUUpg,76028,1547498254,push,17.32,2.72,285,59
663,autoland,firefox,M8L60eIyQjaMBRNIpA9QQA,76029,1547498482,push,31.65,2.95,520,81
664,autoland,firefox,atmxBXFPQdmwjBO4-Sk_YQ,76030,1547498526,push,78.03,3.58,2246,113
665,autoland,firefox,FtM0gERZQO2x_eaGo_shww,76031,1547498569,push,17.01,2.17,250,24
666,autoland,firefox,dWPUF5irRtSung_V5XhnDg,76032,1547498607,push,17.46,2.68,285,59
667,autoland,firefox,ONi2hKRTTY6_dums8JD50w,76033,1547498850,push,30.87,2.16,483,46
668,autoland,firefox,Y2C2y1VUSPujmfPXQlCWvw,76034,1547499667,push,30.7,2.31,483,46
669,autoland,firefox,EuJCeMm7TgWWWYSjpclw-Q,76035,1547501055,push,67.27,3.63,2040,94
670,autoland,firefox,S9aa_SMYQB-WkaDMWm1PNA,76036,1547501753,push,32.78,2.7,520,81
671,autoland,firefox,fuJ76FH9Tk-PHkEqH6xuvg,76037,1547502293,push,30.89,2.26,485,47
672,autoland,firefox,N-AkIy5YSje1kfB9asGXlA,76038,1547502339,push,3.09,0.0,60,7
673,autoland,firefox,HMOKr5YpRi-A2_vxhb7rtw,76039,1547502847,push,34.07,3.38,521,81
674,autoland,firefox,IVqtE-BwQDyNiJSwYJLi6Q,76040,1547503052,push,64.58,3.52,2004,91
675,autoland,firefox,WlgX7Nu4T-Wb0RufwWw7Jg,76041,1547503257,push,23.83,3.26,313,67
676,autoland,firefox,PHpGKTUcTySiwFytXql7Nw,76042,1547504236,push,33.12,3.16,520,81
677,autoland,firefox,cahcVhxdT62ZZHBx2lnNbA,76043,1547507994,push,80.39,3.66,2244,113
678,autoland,firefox,EI3zr93kTMi255AduJsDKw,76044,1547510894,push,17.07,2.65,287,59
679,autoland,firefox,ASTNkTSuRxG0wmfd1nID4A,76045,1547510938,push,64.29,3.49,2007,91
680,autoland,firefox,KvugCWuYQ6uPSklW7WLjzQ,76046,1547511030,push,31.16,2.21,483,47
681,autoland,firefox,AfcUydlLTxy0bAspjRMSKQ,76047,1547511069,push,31.6,2.2,489,50
682,autoland,firefox,BlHZfVqfSyWKBWFVNJZv2g,76048,1547511133,push,31.93,2.49,484,46
683,autoland,firefox,SyOuIr0ERX2dIIVw6zQUCw,76049,1547511184,push,17.48,2.86,286,59
684,autoland,firefox,K0oRn_vVTDOZtqCN6iaLag,76050,1547511234,push,64.0,4.02,2048,126
685,autoland,firefox,KscuOWZLS6enqhZOWZVkNw,76051,1547511273,push,33.03,2.38,486,46
686,autoland,firefox,R8N3g6NLS36srrQZlf1ptw,76052,1547512764,push,17.69,2.83,291,59
687,autoland,firefox,YCCdDHPQSJuqRsImMF_92A,76053,1547514646,push,2.95,0.0,61,7
688,autoland,firefox,Yt3ldbUJTC-1jts_DycAZg,76054,1547515325,push,16.65,2.13,253,24
689,autoland,firefox,bCQRT7Z8Te6_0CCZiTBQyw,76055,1547515936,push,66.06,4.33,2045,126
690,autoland,firefox,A4jexRmjQV62SHCVbGJv0Q,76056,1547519791,push,68.36,3.99,2011,92
691,autoland,firefox,HokiTDANTBqyEGAhE53lZg,76057,1547520641,push,20.67,3.2,291,59
692,autoland,firefox,Ap7dVJX1Txakj8iP0tJ5fw,76058,1547523018,push,25.07,4.15,322,75
693,autoland,firefox,EsgyHydWR42dYqYGbmhiZw,76059,1547524106,push,31.86,2.38,485,47
694,autoland,firefox,Stn-UvymRCit2uKx2L7LGA,76060,1547527312,push,81.16,4.42,2340,153
695,autoland,firefox,Lt06APGQTbGZeObPhnvw5A,76061,1547530516,push,17.7,2.8,294,60
696,autoland,firefox,OGYLeRn4QIeEjrcNzU3oxg,76062,1547537777,push,70.18,4.5,2078,143
697,autoland,firefox,E-99hnx8TduTAVt6X-DawA,76063,1547540170,push,22.04,2.38,271,27
698,autoland,firefox,YCYRWdIyTD2nffcbs3NfBA,76064,1547541264,push,19.1,2.18,288,55
699,autoland,firefox,E7EuMgsFQGSURmVEqyVIYw,76065,1547541991,push,79.16,3.64,2264,121
700,autoland,firefox,CRrBtPMLSHGFtqkMYj01lQ,76066,1547543201,push,5.77,0.54,102,42
701,autoland,firefox,dM7JvPiGT4-tvQNHq4IVpg,76067,1547543716,push,17.82,2.95,285,59
702,autoland,firefox,BdN0iUhORCWxdqxe7Q7zSA,76068,1547545205,push,24.71,4.0,338,88
703,autoland,firefox,B2yLa1w-SuKsDABSCkEEOw,76069,1547545773,push,24.58,4.11,320,75
704,autoland,firefox,Euj01Ah1Sq6S_MouCzlUgg,76070,1547547333,push,64.53,3.99,2052,126
705,autoland,firefox,GvSxTM-CTUC_x_Irz9ye9Q,76071,1547548933,push,65.7,3.5,2007,91
706,autoland,firefox,HeyiEgNpTZu3XelRLk3vHQ,76072,1547550778,push,17.2,2.36,251,24
707,autoland,firefox,KT56B814TO6G69ha1PBAfw,76073,1547551112,push,21.8,2.18,269,26
708,autoland,firefox,SPkOqcjjQH2v9jEnNriMQA,76074,1547554179,push,16.61,2.16,250,25
709,autoland,firefox,GNIAnXQ6Q0uiBnF2vALp6w,76075,1547554691,push,79.32,4.1,2283,148
710,autoland,firefox,fCoDzro3TI67ZZGk8A_BmQ,76076,1547554914,push,17.29,2.67,288,60
711,autoland,firefox,Zyr6-Mm2S16E_FQLRpvixA,76077,1547558693,push,63.24,3.37,2007,91
712,autoland,firefox,dMZ1ebEWQ3W4xP50V9-43g,76078,1547561266,push,17.12,2.54,353,59
713,autoland,firefox,KHECKy_DTqWtxZAqLZd8bQ,76079,1547561432,push,17.07,2.07,263,24
714,autoland,firefox,f_9Ssr0-THuiH9FNulXeqg,76080,1547561694,push,63.76,2.95,2102,71
715,autoland,firefox,f4yJgDoARPyvhLGRKE41QA,76081,1547564045,push,3.31,0.0,73,7
716,autoland,firefox,d2iJ-mn_R3i6XtNpDF-YOg,76082,1547564950,push,17.11,2.66,291,59
717,autoland,firefox,RibbGU_tTkCC-m4IP12gQg,76084,1547566272,push,17.2,2.21,251,24
718,autoland,firefox,NS_TdXdfS4mYkIUYYZJ2yQ,76085,1547567106,push,77.73,3.78,2279,129
719,autoland,firefox,Yg_9gz_vQsK4Lvg_m6toSQ,76086,1547567767,push,21.16,2.33,283,27
720,autoland,firefox,cwb27kwVQECw__zLBW323Q,76087,1547567971,push,16.55,2.12,261,27
721,autoland,firefox,Tr5w6OKGRcKotsk-itz8VA,76088,1547568792,push,31.99,2.88,529,81
722,autoland,firefox,AO7yyWQ6Tl-3_GP_krplUw,76089,1547568968,push,30.81,2.38,486,47
723,autoland,firefox,dwpHjzhjRpeJYgWvCAS1HA,76090,1547569131,push,64.63,3.63,2071,106
724,autoland,firefox,RtIQ4RngQdGhcpATDEv5dw,76091,1547570953,push,16.5,2.24,248,24
725,autoland,firefox,elvfB6yISP2ss-4QCscgvw,76092,1547572650,push,67.5,3.17,2031,74
726,autoland,firefox,En-nc5Q2S7-jmm1XKLbGxA,76093,1547574139,push,16.45,2.04,251,24
727,autoland,firefox,Denee0r1RQaMFoyr_-Vz1w,76094,1547575131,push,17.27,2.16,252,24
728,autoland,firefox,duRm_Bv_RNCybCYWhJtPGw,76095,1547575524,push,64.69,3.83,2064,106
729,autoland,firefox,HsVL12GgTI6BX1x31iLegA,76096,1547575614,push,17.54,2.67,286,59
730,autoland,firefox,VlNMI1peRkKasEiev5rU_A,76097,1547577157,push,16.14,1.98,248,24
731,autoland,firefox,a4y08HcsSoeE8kktf__YxQ,76098,1547577339,push,16.76,2.18,258,24
732,autoland,firefox,Qg5Mj4TYQISyw5_elxpSJA,76099,1547579705,push,3.04,0.0,60,7
733,autoland,firefox,UbrMkfxETM2Vi_RfhWr1sA,76100,1547579866,push,77.87,3.29,2241,93
734,autoland,firefox,SvmLDlw8QwOIdJsnV-y5Kg,76101,1547580090,push,22.62,3.04,313,64
735,autoland,firefox,Pl4b6ylrReuJsbKFJ4BjDg,76102,1547580165,push,17.28,2.24,252,24
736,autoland,firefox,CcvI93tTQqaa4fqWlNDHyg,76103,1547580722,push,2.99,0.0,64,7
737,autoland,firefox,UzaQAlONRMG5kFPQHcViyw,76104,1547580927,push,16.43,2.09,255,24
738,autoland,firefox,JiBabQHISj-5JjNx22cVhQ,76105,1547580978,push,64.34,3.8,2071,119
739,autoland,firefox,GbUNdz0WRGSz94pRouH5Nw,76106,1547581080,push,17.51,2.23,252,24
740,autoland,firefox,Zjwn3kkaR-mSx1STliLAig,76107,1547581655,push,3.07,0.0,60,7
741,autoland,firefox,b4Q8RAXySc-AGLwhRtMNhA,76108,1547582363,push,18.08,2.87,286,59
742,autoland,firefox,P6Z4na2EQRmEGMCcxe7-SQ,76109,1547582837,push,17.73,2.84,286,59
743,autoland,firefox,KkI7YzvpQsabM0ZQTRvTyA,76110,1547583071,push,62.35,3.02,2007,71
744,autoland,firefox,MQ84YSWuTI6d70wZ8PtpBg,76111,1547583208,push,17.73,2.56,288,60
745,autoland,firefox,JgumiQptTe6DcVf-xoyMIQ,76112,1547583348,push,17.66,2.16,251,24
746,autoland,firefox,OVaD4yyqRGeoYXLqSt4ujg,76113,1547583683,push,16.01,1.98,269,26
747,autoland,firefox,XpqW8NKdRymxlE9jtOatEw,76114,1547583753,push,25.28,1.93,484,46
748,autoland,firefox,feUP-HdgRG6-C5HKo2N1Gg,76115,1547583791,push,30.99,2.53,2013,73
749,autoland,firefox,Y7oTpdhHTqOF4hr2OmtjHA,76116,1547583917,push,11.77,1.82,253,24
750,autoland,firefox,C0vbSdJ8RXiw7teu1FO11A,76117,1547583957,push,11.48,1.75,290,59
751,autoland,firefox,BlxeSFFxRaixv-lKi1iUTw,76118,1547584208,push,11.97,1.86,288,59
752,autoland,firefox,HKMr2Fv9SSuNxSV-VnFv2A,76119,1547585812,push,16.0,2.06,322,74
753,autoland,firefox,SKrU3BWYSuaHcUNXI-LbeQ,76120,1547586978,push,68.64,3.62,2085,108
754,autoland,firefox,GhXOHHIQTPqG5xrVuhkUyw,76121,1547587208,push,30.29,2.64,522,81
755,autoland,firefox,JxhayBd_QKWSIWeaIVGLdw,76122,1547587463,push,17.57,2.68,305,74
756,autoland,firefox,Xbszh8KgQ0Cg7KySb2K3lA,76124,1547588455,push,17.26,2.68,287,59
757,autoland,firefox,Nodw3w_sTCKO5RBaOCaChw,76125,1547588510,push,64.13,3.73,2055,107
758,autoland,firefox,DzYZnXfaT6uNfop0Zruobg,76126,1547588928,push,16.94,2.06,251,24
759,autoland,firefox,ASSkV0AIRtKtpNmjUl3l1A,76127,1547590209,push,16.93,2.68,286,59
